Fecha,Aeropuerto,Pasajeros,Capacidad,LoadFactor
2020-02-01,Aeropuerto C. Arturo Merino Benítez,383452.22,598643.1595,64.05355409393934
2020-02-01,Aeropuerto Carriel Sur,1104.64,1836.3319999999999,60.154699694826434
2020-02-01,Aeropuerto Cerro Moreno,2248,2112.7,106.40412741988925
2020-02-01,Aeropuerto Diego Aracena,1711,1952.6499999999996,87.62451028090034
2020-02-01,Aeropuerto Isla de Pascua,483,620.95,77.78404058297768
2020-02-01,Aeropuerto Punta Arenas,257,276.79999999999995,92.84682080924857
2020-03-01,Aeropuerto C. Arturo Merino Benítez,257037.38,581958.35,44.16765907732057
2020-03-01,Aeropuerto Carriel Sur,1033,1861.3500000000001,55.49735407097
2020-03-01,Aeropuerto Cerro Moreno,860,2166.7,39.691697050814604
2020-03-01,Aeropuerto Diego Aracena,594,1627.9999999999998,36.48648648648649
2020-03-01,Aeropuerto El Tepual,0,0,NA
2020-03-01,Aeropuerto Isla de Pascua,228,620.95,36.71793220066027
2020-03-01,Aeropuerto Punta Arenas,78,255.89999999999998,30.480656506447833
2020-03-01,Chacalluta - Aeropuerto,0,0,NA
2020-04-01,Aeropuerto C. Arturo Merino Benítez,5949,261999.3,2.2706167535562116
2020-04-01,Aeropuerto Cerro Moreno,0,0,NA
2020-05-01,Aeropuerto C. Arturo Merino Benítez,4600,291418.39999999997,1.5784864648217136
2020-05-01,Aeropuerto Cerro Moreno,0,0,NA
2020-05-01,Aeropuerto Diego Aracena,140,140,100
2020-06-01,Aeropuerto C. Arturo Merino Benítez,5279,270719.95,1.9499855847343353
2020-06-01,Aeropuerto Cerro Moreno,0,0,NA
2020-06-01,Aeropuerto Diego Aracena,24,794.8999999999996,3.0192477041137264
2020-07-01,Aeropuerto C. Arturo Merino Benítez,3883,255731.84999999998,1.5183873264124121
2020-07-01,Aeropuerto Cerro Moreno,0,0,NA
2020-07-01,Aeropuerto Diego Aracena,15,794.8999999999996,1.887029815071079
2020-07-01,Aeropuerto Punta Arenas,30,30,100
2020-08-01,Aeropuerto C. Arturo Merino Benítez,8648,242355.55,3.5683111032530515
2020-08-01,Aeropuerto Cerro Moreno,0,0,NA
2020-08-01,Aeropuerto Diego Aracena,76,794.8999999999996,9.560951063026799
2020-09-01,Aeropuerto C. Arturo Merino Benítez,12540.39,260901.3,4.806564781394344
2020-09-01,Aeropuerto Cerro Moreno,0,0,NA
2020-09-01,Aeropuerto Diego Aracena,77,794.8999999999996,9.686753050698206
2020-10-01,Aeropuerto C. Arturo Merino Benítez,29584,353398.55,8.371285054791539
2020-10-01,Aeropuerto Carriel Sur,41,41,100
2020-10-01,Aeropuerto Cerro Moreno,0,0,NA
2020-10-01,Aeropuerto Diego Aracena,140,1233.8999999999996,11.346138260799096
2020-10-01,Aeropuerto La Florida,0,0,NA
2020-11-01,Aeropuerto C. Arturo Merino Benítez,45183.94,340919.55,13.253549114446503
2020-11-01,Aeropuerto Carriel Sur,41,41,100
2020-11-01,Aeropuerto Cerro Moreno,0,130.15,0
2020-11-01,Aeropuerto Diego Aracena,194,1233.8999999999996,15.722505875678747
2020-11-01,Aeropuerto La Florida,0,0,NA
2020-12-01,Aeropuerto C. Arturo Merino Benítez,73274.93,341107.85,21.481455205443087
2020-12-01,Aeropuerto Cerro Moreno,51,169.2,30.14184397163121
2020-12-01,Aeropuerto Diego Aracena,389,1233.8999999999996,31.526055596077484
2020-12-01,Aeropuerto La Florida,0,0,NA
2021-01-01,Aeropuerto C. Arturo Merino Benítez,86878.99,227497.45299999995,38.18899458184265
2021-01-01,Aeropuerto Cerro Moreno,212,195.6,108.38445807770962
2021-01-01,Aeropuerto Diego Aracena,452,826.3999999999996,54.69506292352374
2021-02-01,Aeropuerto C. Arturo Merino Benítez,91561.04,171707.49999999997,53.323844328290846
2021-02-01,Aeropuerto Cerro Moreno,287,275.75,104.07978241160471
2021-02-01,Aeropuerto Diego Aracena,282,560.15,50.343657948763735
2021-03-01,Aeropuerto C. Arturo Merino Benítez,81327.05,110687.74999999999,73.4743004533022
2021-03-01,Aeropuerto Cerro Moreno,361,346.2,104.27498555748123
2021-03-01,Aeropuerto Diego Aracena,361,351.75,102.62970859985785
2021-03-01,Aeropuerto Punta Arenas,0,0,NA
2021-03-01,Chacalluta - Aeropuerto,0,0,NA
2021-04-01,Aeropuerto C. Arturo Merino Benítez,16766.48,103126.04999999999,16.25823931004824
2021-04-01,Aeropuerto Carriel Sur,0,0,NA
2021-04-01,Aeropuerto Cerro Moreno,0,0,NA
2021-04-01,Aeropuerto Diego Aracena,146,530.6999999999998,27.51083474656115
2021-04-01,Aeropuerto Punta Arenas,0,0,NA
2021-05-01,Aeropuerto C. Arturo Merino Benítez,12588.31,95232.7,13.2184743265706
2021-05-01,Aeropuerto Carriel Sur,75,73.05,102.66940451745381
2021-05-01,Aeropuerto Cerro Moreno,0,0,NA
2021-05-01,Aeropuerto Diego Aracena,137,396.04999999999995,34.59159197071077
2021-05-01,Aeropuerto Punta Arenas,0,0,NA
2021-06-01,Aeropuerto C. Arturo Merino Benítez,15989.52,99943.59999999999,15.998543178352593
2021-06-01,Aeropuerto Cerro Moreno,0,0,NA
2021-06-01,Aeropuerto Diego Aracena,197,346.2,56.90352397458117
2021-06-01,Aeropuerto Punta Arenas,0,0,NA
2021-07-01,Aeropuerto C. Arturo Merino Benítez,23806.02,106870.79999999999,22.275513985110997
2021-07-01,Aeropuerto Cerro Moreno,188,342.5,54.89051094890512
2021-07-01,Aeropuerto Diego Aracena,173,344.34999999999997,50.23958182082184
2021-07-01,Aeropuerto Punta Arenas,0,0,NA
2021-08-01,Aeropuerto C. Arturo Merino Benítez,55303.03,114229.09999999999,48.41413440182931
2021-08-01,Aeropuerto Cerro Moreno,0,0,NA
2021-08-01,Aeropuerto Diego Aracena,112,382.5,29.28104575163399
2021-09-01,Aeropuerto C. Arturo Merino Benítez,72765.86,120178.34999999999,60.54822686448933
2021-09-01,Aeropuerto Cerro Moreno,0,0,NA
2021-09-01,Aeropuerto Diego Aracena,86,340.65,25.245853515338325
2021-10-01,Aeropuerto C. Arturo Merino Benítez,82710.86,128958.49999999999,64.13757914367801
2021-10-01,Aeropuerto Cerro Moreno,190,338.79999999999995,56.08028335301063
2021-10-01,Aeropuerto Diego Aracena,266,340.65,78.0860120358139
2021-10-01,Aeropuerto La Florida,0,0,NA
2021-11-01,Aeropuerto C. Arturo Merino Benítez,170476.17,162061.64999999997,105.19217223815755
2021-11-01,Aeropuerto Cerro Moreno,535,482.79999999999984,110.81193040596524
2021-11-01,Aeropuerto Diego Aracena,341,350,97.42857142857143
2021-12-01,Aeropuerto C. Arturo Merino Benítez,194535.81,196579.00299999997,98.96062500632381
2021-12-01,Aeropuerto Cerro Moreno,1245,1031.9999999999995,120.63953488372098
2021-12-01,Aeropuerto Diego Aracena,416,385.75,107.84186649384316
2021-12-01,Aeropuerto Punta Arenas,4,4,100
2022-01-01,Aeropuerto C. Arturo Merino Benítez,237621,240558.8,98.77876012018683
2022-01-01,Aeropuerto Cerro Moreno,1643,1523.5999999999997,107.83670254660018
2022-01-01,Aeropuerto Diego Aracena,518,518,100
2022-01-01,Aeropuerto Punta Arenas,4,3.8,105.26315789473684
2022-02-01,Aeropuerto C. Arturo Merino Benítez,245832,260890.75,94.22794790539719
2022-02-01,Aeropuerto Cerro Moreno,1730,1703.9,101.53178003403956
2022-02-01,Aeropuerto Diego Aracena,832,823.1499999999999,101.07513818866552
2022-02-01,Aeropuerto Punta Arenas,2,3.8,52.63157894736842
2022-03-01,Aeropuerto C. Arturo Merino Benítez,250135,274010.8,91.28654782950161
2022-03-01,Aeropuerto Cerro Moreno,1842,1808.4,101.85799601857997
2022-03-01,Aeropuerto Diego Aracena,788,775.8,101.57257025006446
2022-03-01,Aeropuerto Punta Arenas,12,12,100
2022-04-01,Aeropuerto C. Arturo Merino Benítez,241890,289704,83.49556788998426
2022-04-01,Aeropuerto Cerro Moreno,1964,1937.05,101.39129088046258
2022-04-01,Aeropuerto Diego Aracena,733,779.75,94.00448861814684
2022-04-01,Aeropuerto Punta Arenas,3,11.549999999999999,25.974025974025977
2022-05-01,Aeropuerto C. Arturo Merino Benítez,255842,302786.5,84.49584112898032
2022-05-01,Aeropuerto Cerro Moreno,1605,1991.2,80.6046605062274
2022-05-01,Aeropuerto Diego Aracena,771,911,84.63227222832053
2022-05-01,Chacalluta - Aeropuerto,291,291,100
2022-06-01,Aeropuerto C. Arturo Merino Benítez,246709,296981.64999999997,83.07213593836522
2022-06-01,Aeropuerto Cerro Moreno,1972,2465.35,79.98864258624536
2022-06-01,Aeropuerto Diego Aracena,645,774.25,83.30642557313529
2022-06-01,Chacalluta - Aeropuerto,1221,1174.5,103.95913154533845
2022-07-01,Aeropuerto C. Arturo Merino Benítez,318030,333446.69999999995,95.3765624311172
2022-07-01,Aeropuerto Cerro Moreno,1517,1884.35,80.50521399952238
2022-07-01,Aeropuerto Diego Aracena,733,771.5,95.00972132209981
2022-07-01,Aeropuerto Punta Arenas,91,91,100
2022-07-01,Chacalluta - Aeropuerto,1744,1691.7,103.09156469823255
2022-08-01,Aeropuerto C. Arturo Merino Benítez,305439,350700.5,87.09397334762853
2022-08-01,Aeropuerto Cerro Moreno,1608,1880.5,85.50917309226269
2022-08-01,Aeropuerto Diego Aracena,498,768.75,64.78048780487805
2022-08-01,Aeropuerto Punta Arenas,122,120.44999999999999,101.28684101286842
2022-08-01,Chacalluta - Aeropuerto,1807,1797.55,100.5257155572863
2022-09-01,Aeropuerto C. Arturo Merino Benítez,296778,357194.3,83.08587231095234
2022-09-01,Aeropuerto Cerro Moreno,1714,2012.6499999999999,85.16135443320995
2022-09-01,Aeropuerto Diego Aracena,591,766,77.15404699738903
2022-09-01,Aeropuerto Punta Arenas,119,121.69999999999999,97.78142974527528
2022-09-01,Chacalluta - Aeropuerto,1415,1794.4,78.85644226482388
2022-10-01,Aeropuerto C. Arturo Merino Benítez,333936,370412.19999999995,90.15253817233882
2022-10-01,Aeropuerto Cerro Moreno,1443,1876.6499999999999,76.89233474542402
2022-10-01,Aeropuerto Diego Aracena,691,763.25,90.53390108090403
2022-10-01,Aeropuerto Punta Arenas,151,146.64999999999998,102.96624616433687
2022-11-01,Aeropuerto C. Arturo Merino Benítez,363109,394618.64999999997,92.01516451389209
2022-11-01,Aeropuerto Cerro Moreno,2477,2812.6499999999996,88.06641423568522
2022-11-01,Aeropuerto Diego Aracena,461,760.5,60.61801446416831
2022-11-01,Aeropuerto Punta Arenas,131,161.1,81.31595282433271
2022-12-01,Aeropuerto C. Arturo Merino Benítez,364763,423129.94999999995,86.2059043563331
2022-12-01,Aeropuerto Cerro Moreno,3358,3192.85,105.17249479305323
2022-12-01,Aeropuerto Diego Aracena,555,757.75,73.24315407456285
2022-12-01,Aeropuerto Punta Arenas,267,238,112.18487394957984
2023-01-01,Aeropuerto C. Arturo Merino Benítez,410319,446181.39999999997,91.96237225487212
2023-01-01,Aeropuerto Cerro Moreno,4010,3671.6499999999996,109.21520297413971
2023-01-01,Aeropuerto Diego Aracena,718,820.55,87.50228505270854
2023-01-01,Aeropuerto Punta Arenas,124,232.19999999999993,53.40223944875109
2023-02-01,Aeropuerto C. Arturo Merino Benítez,407889,457435.64999999997,89.16860765005964
2023-02-01,Aeropuerto Cerro Moreno,3907,3960.1499999999996,98.65787912074039
2023-02-01,Aeropuerto Diego Aracena,650,757.75,85.78027053777632
2023-02-01,Aeropuerto Punta Arenas,162,231.54999999999995,69.9632908659037
2023-03-01,Aeropuerto C. Arturo Merino Benítez,401360,468040.05,85.75334525325343
2023-03-01,Aeropuerto Cerro Moreno,3600,4105.9,87.67870625197887
2023-03-01,Aeropuerto Diego Aracena,758,775.85,97.69929754462848
2023-03-01,Aeropuerto Punta Arenas,190,236.2,80.4403048264183
2023-04-01,Aeropuerto C. Arturo Merino Benítez,326606,456091.94999999995,71.60968309131526
2023-04-01,Aeropuerto Carriel Sur,65,65,100
2023-04-01,Aeropuerto Cerro Moreno,3540,4124.7,85.82442359444323
2023-04-01,Aeropuerto Diego Aracena,732,732.45,99.93856235920539
2023-04-01,Aeropuerto Punta Arenas,285,276.9,102.9252437703142
2023-05-01,Aeropuerto C. Arturo Merino Benítez,332882,456353.89999999997,72.94382714818478
2023-05-01,Aeropuerto Carriel Sur,30,30,100
2023-05-01,Aeropuerto Cerro Moreno,3172,4121.299999999999,76.96600587193363
2023-05-01,Aeropuerto Diego Aracena,681,732.45,92.97562973581815
2023-05-01,Aeropuerto Punta Arenas,116,276,42.028985507246375
2023-06-01,Aeropuerto C. Arturo Merino Benítez,342779,471634.39999999997,72.67896489314604
2023-06-01,Aeropuerto Cerro Moreno,3684,4328.9,85.10245096906837
2023-06-01,Aeropuerto Diego Aracena,604,732.45,82.46296675540992
2023-06-01,Aeropuerto Punta Arenas,48,275.1,17.44820065430752
2023-06-01,Chacalluta - Aeropuerto,269,1797.55,14.964813217991155
2023-07-01,Aeropuerto C. Arturo Merino Benítez,434761,489366.6,88.84157602909556
2023-07-01,Aeropuerto Cerro Moreno,3667,4323.8,84.80965817105324
2023-07-01,Aeropuerto Diego Aracena,810,767.0999999999999,105.59249120062574
2023-07-01,Aeropuerto Punta Arenas,78,275.1,28.353326063249725
2023-08-01,Aeropuerto C. Arturo Merino Benítez,400265,497889.1,80.39240063700933
2023-08-01,Aeropuerto Cerro Moreno,3224,3533.7,91.2358151512579
2023-08-01,Aeropuerto Diego Aracena,180,767.0999999999999,23.4649980445835
2023-08-01,Aeropuerto Punta Arenas,166,275.1,60.341693929480186
2023-09-01,Aeropuerto C. Arturo Merino Benítez,390723,497702.5,78.5053320005425
2023-09-01,Aeropuerto Cerro Moreno,3494,4192.55,83.33830246508688
2023-09-01,Aeropuerto Punta Arenas,115,275.1,41.802980734278435
2023-10-01,Aeropuerto C. Arturo Merino Benítez,425407,517253.05,82.24349764588145
2023-10-01,Aeropuerto Cerro Moreno,3346,5405.4,61.90106190106191
2023-10-01,Aeropuerto Punta Arenas,187,277.05,67.49684172532034
2023-11-01,Aeropuerto C. Arturo Merino Benítez,445804,538322.1,82.81361660611742
2023-11-01,Aeropuerto Cerro Moreno,3154,4050.75,77.86212429796952
2023-11-01,Aeropuerto Punta Arenas,257,275.1,93.42057433660487
2023-12-01,Aeropuerto C. Arturo Merino Benítez,452336,563326.25,80.2973410168619
2023-12-01,Aeropuerto Cerro Moreno,3801,4171.65,91.11502642839166
2023-12-01,Aeropuerto Diego Aracena,219,219,100
2023-12-01,Aeropuerto Punta Arenas,230,269.6,85.31157270029674
2024-01-01,Aeropuerto C. Arturo Merino Benítez,495944,588156.2999999999,84.3218035750021
2024-01-01,Aeropuerto Cerro Moreno,5539,6064.399999999999,91.33632346151312
2024-01-01,Aeropuerto Punta Arenas,173,284.6,60.787069571328175
2024-02-01,Aeropuerto C. Arturo Merino Benítez,506129,604292.1,83.75568702619147
2024-02-01,Aeropuerto Cerro Moreno,5645,5510.299999999999,102.44451300292181
2024-02-01,Aeropuerto Punta Arenas,218,269.6,80.86053412462907
2024-03-01,Aeropuerto C. Arturo Merino Benítez,500360,620081.35,80.69263815142965
2024-03-01,Aeropuerto Carriel Sur,387,387,100
2024-03-01,Aeropuerto Cerro Moreno,4402,5509.549999999999,79.89763229301849
2024-03-01,Aeropuerto Punta Arenas,181,270.6,66.88839615668883
2024-04-01,Aeropuerto C. Arturo Merino Benítez,383865,603716.95,63.583604866485864
2024-04-01,Aeropuerto Carriel Sur,760,741.35,102.51568085249883
2024-04-01,Aeropuerto Cerro Moreno,3086,5508.799999999999,56.01945977345339
2024-04-01,Aeropuerto Punta Arenas,147,256.7,57.26529022204909
2024-05-01,Aeropuerto C. Arturo Merino Benítez,408885,589933.75,69.3103251000642
2024-05-01,Aeropuerto Carriel Sur,513,735.3,69.76744186046511
2024-05-01,Aeropuerto Cerro Moreno,2966,5508.049999999999,53.84845816577556
2024-05-01,Aeropuerto Punta Arenas,83,242.14999999999998,34.27627503613463
2024-06-01,Aeropuerto C. Arturo Merino Benítez,423278,619900.2,68.28163630210153
2024-06-01,Aeropuerto Cerro Moreno,2886,5507.299999999999,52.403173969095576
2024-06-01,Aeropuerto Diego Aracena,0,0,NA
2024-06-01,Aeropuerto Punta Arenas,53,242.14999999999998,21.887259962832957
2024-07-01,Aeropuerto C. Arturo Merino Benítez,571467,669176.95,85.39848839682837
2024-07-01,Aeropuerto Cerro Moreno,3945,5752.8499999999995,68.5747064498466
2024-07-01,Aeropuerto Punta Arenas,145,242.14999999999998,59.88023952095809
2024-08-01,Aeropuerto C. Arturo Merino Benítez,504266,681039.7999999999,74.04354341699268
2024-08-01,Aeropuerto Carriel Sur,153,153,100
2024-08-01,Aeropuerto Cerro Moreno,2620,5752.8499999999995,45.54264408075998
2024-08-01,Aeropuerto Punta Arenas,147,242.14999999999998,60.7061738591782
2024-09-01,Aeropuerto C. Arturo Merino Benítez,483405,704435.8999999999,68.62299323472868
2024-09-01,Aeropuerto Cerro Moreno,2764,5894.8499999999995,46.888385624740245
2024-09-01,Aeropuerto Punta Arenas,88,245.84999999999997,35.794183445190164
2024-10-01,Aeropuerto C. Arturo Merino Benítez,480648,702286.7,68.44042468695478
2024-10-01,Aeropuerto Cerro Moreno,2948,5893.8499999999995,50.01823935118811
2024-10-01,Aeropuerto Punta Arenas,122,242.14999999999998,50.38199463142681
2024-11-01,Aeropuerto C. Arturo Merino Benítez,510443,690471.6499999999,73.92671371807953
2024-11-01,Aeropuerto Cerro Moreno,3075,5752.8499999999995,53.45176738486143
2024-11-01,Aeropuerto Punta Arenas,203,223.39999999999998,90.86839749328558
2024-12-01,Aeropuerto C. Arturo Merino Benítez,538956,709803.5499999999,75.93030494141655
2024-12-01,Aeropuerto Carriel Sur,186,186,100
2024-12-01,Aeropuerto Cerro Moreno,3733,6109.8499999999995,61.09806296390256
2024-12-01,Aeropuerto Diego Aracena,217,217,100
2024-12-01,Aeropuerto La Florida,325,325,100
2024-12-01,Aeropuerto Punta Arenas,180,209.75,85.81644815256257
2025-01-01,Aeropuerto C. Arturo Merino Benítez,588326,704080,83.55953868878537
2025-01-01,Aeropuerto Cerro Moreno,5038,5629.65,89.49046565949926
2025-01-01,Aeropuerto Punta Arenas,164,211.75,77.44982290436836
2025-02-01,Aeropuerto C. Arturo Merino Benítez,576544,695226.75,82.92891491876571
2025-02-01,Aeropuerto Cerro Moreno,4978,5393.799999999999,92.29114909711151
2025-02-01,Aeropuerto Punta Arenas,288,266.54999999999995,108.04727068092292
2025-03-01,Aeropuerto C. Arturo Merino Benítez,542869,691666.45,78.48710892367268
2025-03-01,Aeropuerto Cerro Moreno,3984,5220.449999999999,76.31526017872025
2025-03-01,Aeropuerto Diego Aracena,150,150,100
2025-03-01,Aeropuerto Punta Arenas,221,228.64999999999998,96.65427509293681
2025-04-01,Aeropuerto C. Arturo Merino Benítez,415084,666336.9,62.29341343695659
2025-04-01,Aeropuerto Cerro Moreno,3239,5393.449999999999,60.05432515365862
2025-04-01,Aeropuerto Punta Arenas,171,228.64999999999998,74.78679204023618
2025-05-01,Aeropuerto C. Arturo Merino Benítez,424931,639045.65,66.49462366264444
2025-05-01,Aeropuerto Cerro Moreno,3054,5220.449999999999,58.50070396230211
2025-05-01,Aeropuerto Diego Aracena,60,60,100
2025-05-01,Aeropuerto Punta Arenas,182,228.64999999999998,79.59763831183032
2025-06-01,Aeropuerto C. Arturo Merino Benítez,440577,677508.1,65.02903802921324
2025-06-01,Aeropuerto Cerro Moreno,3030,5418.049999999999,55.92417936342412
2025-06-01,Aeropuerto Diego Aracena,56,53.449999999999996,104.7708138447147
2025-06-01,Aeropuerto Punta Arenas,74,228.64999999999998,32.363874917996945
2025-07-01,Aeropuerto C. Arturo Merino Benítez,599662,714391.45,83.94025432415239
2025-07-01,Aeropuerto Cerro Moreno,3706,4936.049999999999,75.0802767394982
2025-07-01,Aeropuerto Diego Aracena,37,54.099999999999994,68.39186691312385
2025-07-01,Aeropuerto Punta Arenas,69,228.64999999999998,30.17712661272688
2025-08-01,Aeropuerto C. Arturo Merino Benítez,513739,709394.6,72.41935588458102
2025-08-01,Aeropuerto Cerro Moreno,3286,5344.549999999999,61.48319315938667
2025-08-01,Aeropuerto Punta Arenas,169,228.64999999999998,73.91209271812815
2025-09-01,Aeropuerto C. Arturo Merino Benítez,471134,730345.8999999999,64.50833776160036
2025-09-01,Aeropuerto Cerro Moreno,3112,5131.549999999999,60.64444466096989
2025-09-01,Aeropuerto Diego Aracena,83,82.1,101.09622411693057
2025-09-01,Aeropuerto La Florida,74,74,100
2025-09-01,Aeropuerto Punta Arenas,91,228.64999999999998,39.79881915591516
2025-10-01,Aeropuerto C. Arturo Merino Benítez,453195,690138.1,65.66729180724845
2025-10-01,Aeropuerto Cerro Moreno,2550,5131.549999999999,49.692588009470825
2025-10-01,Aeropuerto Diego Aracena,250,212.39999999999995,117.70244821092281
2025-10-01,Aeropuerto Punta Arenas,107,232.64999999999998,45.99183322587578
2025-11-01,Aeropuerto C. Arturo Merino Benítez,483097,708220.95,68.21275196674146
2025-11-01,Aeropuerto Cerro Moreno,3152,5033.049999999999,62.626041863283696
2025-11-01,Aeropuerto Diego Aracena,294,290.25,101.29198966408268
2025-11-01,Aeropuerto Punta Arenas,233,239.04999999999998,97.46914871365824
2025-12-01,Aeropuerto C. Arturo Merino Benítez,544052,734009.95,74.1205211182764
2025-12-01,Aeropuerto Carriel Sur,371,371,100
2025-12-01,Aeropuerto Cerro Moreno,4438,5555.049999999999,79.89127010557962
2025-12-01,Aeropuerto Diego Aracena,640,593.4999999999999,107.83487784330245
2025-12-01,Aeropuerto La Florida,559,559,100
2025-12-01,Aeropuerto Punta Arenas,241,243.39999999999998,99.01396877567791
2026-01-01,Aeropuerto C. Arturo Merino Benítez,599117,809756.85,73.98727161122503
2026-01-01,Aeropuerto Cerro Moreno,5033,4913.1,102.44041440231217
2026-01-01,Aeropuerto Diego Aracena,1339,1339.65,99.95147986414361
2026-01-01,Aeropuerto Punta Arenas,379,337.94999999999993,112.1467672732653
2026-02-01,Aeropuerto C. Arturo Merino Benítez,595032,807927.5499999999,73.64917807295964
2026-02-01,Aeropuerto Cerro Moreno,4767,4952.7,96.25053001393181
2026-02-01,Aeropuerto Diego Aracena,877,1284.55,68.27293604764316
2026-02-01,Aeropuerto Punta Arenas,345,366.05,94.24941947821335
2026-03-01,Aeropuerto C. Arturo Merino Benítez,550343,759777.95,72.4347159587877
2026-03-01,Aeropuerto Carriel Sur,179,179,100
2026-03-01,Aeropuerto Cerro Moreno,3978,4945,80.44489383215368
2026-03-01,Aeropuerto Diego Aracena,328,436.85,75.08298042806454
2026-03-01,Aeropuerto Punta Arenas,287,297.79999999999995,96.37340496977839
